danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.568,0.932,1.0,-1.966,1.0,0.452,0.0107,0.0,0.693,0.521,172.76,195072.0,4.0
0.838,0.8029999999999999,11.0,-3.638,0.0,0.0442,0.00604,0.00321,0.324,0.622,147.972,137900.0,4.0
0.884,0.903,6.0,-3.672,0.0,0.2,0.2739999999999999,0.000372,0.302,0.8390000000000001,150.04399999999998,153652.0,4.0
0.6890000000000001,0.726,5.0,-8.236,1.0,0.3,0.342,0.0,0.128,0.635,129.934,93399.0,4.0
0.66,0.799,1.0,-4.543,1.0,0.396,0.0203,0.0,0.341,0.505,150.04,127985.0,4.0
0.888,0.759,9.0,-6.796,1.0,0.3279999999999999,0.067,7.51e-06,0.103,0.747,111.359,104396.0,5.0
0.7659999999999999,0.878,2.0,-5.19,1.0,0.504,0.0115,0.0,0.428,0.361,150.014,110518.0,4.0
0.718,0.8059999999999999,4.0,-6.114,0.0,0.1159999999999999,0.0333,1.88e-06,0.151,0.266,189.922,161750.0,4.0
0.28,0.6609999999999999,5.0,-11.386,0.0,0.433,0.0919,0.00407,0.273,0.152,119.918,164156.0,4.0
0.764,0.818,1.0,-5.587999999999999,0.0,0.19,0.0511,0.0269,0.159,0.37,175.136,83237.0,3.0
0.58,0.894,1.0,-4.917,1.0,0.0744,0.00033,0.00045,0.272,0.332,159.954,102011.0,4.0
0.722,0.356,0.0,-13.966,1.0,0.0828,0.528,0.0289999999999999,0.0938,0.0638,183.856,206107.0,4.0
0.88,0.551,4.0,-13.803,0.0,0.335,0.461,0.000393,0.2189999999999999,0.7,110.038,124369.0,4.0
0.754,0.6920000000000001,8.0,-2.225,0.0,0.0634,0.0388,0.0,0.254,0.53,154.976,148725.0,4.0
0.6579999999999999,0.615,1.0,-7.865,1.0,0.0729,0.0363,0.000786,0.1009999999999999,0.1169999999999999,147.937,120572.0,4.0
0.7290000000000001,0.8370000000000001,1.0,-3.999,1.0,0.261,0.4579999999999999,9.61e-05,0.107,0.511,139.019,186475.0,4.0
0.381,0.885,0.0,-3.75,1.0,0.104,0.0264,0.0,0.113,0.252,128.097,173610.0,4.0
0.846,0.91,5.0,-5.739,1.0,0.246,0.205,2.39e-06,0.103,0.497,140.02100000000002,125022.0,4.0
0.314,0.47,5.0,-16.92,0.0,0.177,0.1969999999999999,0.8640000000000001,0.642,0.284,130.05,250962.0,4.0
0.937,0.659,8.0,-4.99,1.0,0.188,0.03,0.0,0.348,0.493,124.934,203546.0,4.0
0.606,0.879,1.0,-2.353,1.0,0.385,0.0965,0.0,0.178,0.615,129.876,198236.0,4.0
0.473,0.772,10.0,-6.332000000000001,0.0,0.317,0.0212,0.0,0.3989999999999999,0.303,130.32,307905.0,4.0
0.81,0.585,9.0,-7.037000000000001,0.0,0.288,0.248,0.0115,0.0959,0.281,139.968,137107.0,4.0
0.621,0.578,1.0,-7.968,1.0,0.3379999999999999,0.16,0.0,0.221,0.402,164.868,133875.0,4.0
0.777,0.767,2.0,-5.334,1.0,0.1159999999999999,0.271,3.09e-06,0.17,0.698,145.128,158897.0,4.0
0.589,0.894,11.0,-3.4730000000000003,0.0,0.046,0.0005549999999999,0.0,0.175,0.392,111.042,157838.0,4.0
0.838,0.626,0.0,-4.214,1.0,0.0396,0.00211,5.93e-05,0.0221,0.108,195.988,163514.0,4.0
0.774,0.913,1.0,-0.711,1.0,0.405,0.1889999999999999,0.0,0.0769,0.8059999999999999,131.591,315750.0,4.0
0.563,0.619,8.0,-7.795,0.0,0.2269999999999999,0.0364,0.0,0.6759999999999999,0.377,164.82,134091.0,4.0
0.898,0.467,5.0,-5.939,1.0,0.429,0.0156,0.0,0.11,0.251,159.969,108069.0,4.0
0.7859999999999999,0.736,10.0,-5.6770000000000005,0.0,0.254,0.171,0.0462,0.357,0.513,170.09799999999998,80776.0,4.0
0.8740000000000001,0.441,1.0,-6.872000000000001,1.0,0.178,0.562,0.00807,0.0869,0.401,158.06,157971.0,4.0
0.642,0.821,1.0,-5.81,1.0,0.16,0.00347,0.0,0.358,0.104,140.921,96000.0,4.0
0.973,0.446,3.0,-9.355,0.0,0.0612,0.0303,1.75e-05,0.121,0.265,115.039,135340.0,4.0
0.856,0.542,6.0,-9.044,1.0,0.148,0.62,2.14e-06,0.0893,0.294,120.013,136072.0,4.0
0.249,0.909,8.0,-1.078,1.0,0.0888,0.00957,3.92e-06,0.0797,0.15,115.304,315089.0,4.0
0.647,0.956,4.0,-3.579,1.0,0.462,0.0334,0.0,0.936,0.684,110.002,88790.0,5.0
0.7879999999999999,0.872,8.0,-3.282,1.0,0.0795,0.0471,0.000837,0.2019999999999999,0.331,159.91,126246.0,4.0
0.7040000000000001,0.919,10.0,-5.323,0.0,0.0474,0.0102,0.0173,0.0482,0.214,208.044,209839.0,4.0
0.83,0.958,1.0,-2.707,1.0,0.455,0.068,0.0002009999999999,0.0837,0.244,123.004,143125.0,4.0
0.106,0.8490000000000001,4.0,-3.737,0.0,0.121,0.000199,0.0008029999999999,0.346,0.204,121.442,142951.0,3.0
0.5479999999999999,0.632,5.0,-5.539,1.0,0.035,0.000144,0.0,0.371,0.0503,107.05,161618.0,4.0
0.619,0.95,1.0,-1.422,1.0,0.446,0.0735,0.0001629999999999,0.13,0.3389999999999999,180.845,128639.0,4.0
0.599,0.889,5.0,-4.939,1.0,0.0981,0.0224,0.213,0.888,0.347,159.974,175386.0,4.0
0.564,0.703,1.0,-3.317,1.0,0.321,0.134,0.0,0.1169999999999999,0.212,171.977,201885.0,4.0
0.653,0.6579999999999999,2.0,-8.389,1.0,0.3,0.249,0.0,0.4379999999999999,0.428,213.946,190654.0,4.0
0.7929999999999999,0.625,9.0,-6.726,1.0,0.072,0.67,4.75e-05,0.218,0.181,130.047,165231.0,4.0
0.8640000000000001,0.711,5.0,-5.527,1.0,0.1369999999999999,0.342,0.000539,0.387,0.262,140.058,214361.0,4.0
0.725,0.534,10.0,-6.275,0.0,0.0398,0.201,0.0,0.114,0.0395,120.009,120186.0,3.0
0.598,0.925,6.0,-3.173,0.0,0.341,0.476,0.0,0.3379999999999999,0.8140000000000001,141.401,101308.0,4.0
0.715,0.977,11.0,-5.1610000000000005,1.0,0.172,0.00504,2.13e-05,0.0729,0.475,130.02200000000002,122846.0,4.0
0.747,0.871,8.0,-1.482,1.0,0.0922,0.165,3.45e-06,0.134,0.16,125.009,108484.0,4.0
0.472,0.887,5.0,-3.466,1.0,0.534,0.0016,0.0,0.523,0.73,169.801,122835.0,4.0
0.743,0.637,5.0,-9.152,1.0,0.166,0.145,1.47e-05,0.586,0.48,119.947,160000.0,4.0
0.626,0.8859999999999999,4.0,-3.869,0.0,0.0298,0.0217,0.552,0.243,0.515,149.891,161600.0,4.0
0.721,0.899,10.0,-4.07,0.0,0.057,0.0116,2.51e-05,0.126,0.0385,142.018,141972.0,4.0
0.69,0.88,1.0,-3.525,1.0,0.284,0.0384,0.502,0.126,0.813,159.933,174250.0,4.0
0.1639999999999999,0.815,10.0,-3.867,1.0,0.0364,6.37e-05,0.807,0.542,0.0386,196.93400000000003,135285.0,4.0
0.613,0.7709999999999999,0.0,-5.678999999999999,1.0,0.0494,0.000178,0.0,0.555,0.508,144.905,202005.0,4.0
0.452,0.953,1.0,-1.501,1.0,0.5329999999999999,0.0639,0.0,0.415,0.608,152.524,398457.0,4.0
0.3979999999999999,0.805,0.0,-10.423,0.0,0.203,0.225,0.0343,0.102,0.303,179.856,145920.0,3.0
0.732,0.595,11.0,-8.044,0.0,0.3929999999999999,0.0969999999999999,3.2500000000000004e-05,0.0771,0.312,164.071,145610.0,4.0
0.321,0.972,2.0,-1.632,0.0,0.4639999999999999,0.037,5e-06,0.381,0.0384,114.691,225404.0,4.0
0.643,0.795,10.0,-9.873,0.0,0.51,0.0121,0.0,0.27,0.536,189.914,116000.0,4.0
0.534,0.852,3.0,-6.468999999999999,0.0,0.0506,0.0075299999999999,0.512,0.1169999999999999,0.564,140.075,156152.0,4.0
0.716,0.5720000000000001,1.0,-5.529,1.0,0.0469,0.000139,0.000152,0.312,0.0381,124.99,156080.0,4.0
0.757,0.706,1.0,-11.014,1.0,0.265,0.0147,0.0,0.23,0.708,180.02700000000002,128000.0,4.0
0.3339999999999999,0.904,3.0,-3.735,1.0,0.449,0.00884,2.58e-06,0.132,0.1169999999999999,160.012,147880.0,4.0
0.8059999999999999,0.7020000000000001,0.0,-6.643,1.0,0.0688,0.2739999999999999,0.138,0.3229999999999999,0.182,211.95,126874.0,3.0
0.634,0.76,1.0,-6.716,1.0,0.0896,0.106,0.00307,0.0809,0.225,127.433,150000.0,4.0
0.8740000000000001,0.6859999999999999,5.0,-6.02,1.0,0.036,0.00483,0.385,0.7070000000000001,0.348,127.914,165068.0,4.0
0.7879999999999999,0.72,5.0,-5.857,1.0,0.0627,0.0116,0.147,0.763,0.319,119.957,72516.0,4.0
0.733,0.6509999999999999,1.0,-6.892,1.0,0.0712,0.0139999999999999,2.44e-05,0.1669999999999999,0.4429999999999999,158.036,159008.0,4.0
0.5870000000000001,0.81,0.0,-5.255,1.0,0.246,0.0025399999999999,0.0,0.111,0.426,120.354,159138.0,4.0
0.716,0.7390000000000001,1.0,-8.148,1.0,0.1009999999999999,0.0145,0.8,0.115,0.0609,140.001,161434.0,4.0
0.58,0.867,11.0,-4.031000000000001,0.0,0.165,0.0152,0.182,0.14,0.482,159.95,128109.0,4.0
0.556,0.64,11.0,-7.504,1.0,0.445,0.552,0.0,0.215,0.703,176.798,118361.0,5.0
0.769,0.926,9.0,-6.799,1.0,0.086,0.0716,0.599,0.114,0.316,109.987,192052.0,4.0
0.6970000000000001,0.7909999999999999,8.0,-4.852,1.0,0.0534,0.0219,0.0021899999999999,0.597,0.563,119.931,137772.0,4.0
0.518,0.7040000000000001,6.0,-5.745,0.0,0.186,0.00509,2.29e-05,0.3429999999999999,0.2239999999999999,137.934,198458.0,4.0
0.575,0.934,0.0,-5.605,1.0,0.321,0.00509,0.0,0.0581,0.319,140.101,147692.0,4.0
0.644,0.64,8.0,-7.877000000000001,1.0,0.0688,0.00329,0.0,0.146,0.175,108.944,125048.0,3.0
0.68,0.75,0.0,-4.909,1.0,0.0421,0.0275,0.0,0.0745,0.0885,112.044,109348.0,3.0
0.7829999999999999,0.929,11.0,0.551,0.0,0.0893,0.2,0.00414,0.6890000000000001,0.152,118.03,134447.0,4.0
0.768,0.354,10.0,-10.49,0.0,0.0843,0.00648,0.0,0.144,0.0769,149.95600000000002,117638.0,4.0
0.664,0.923,1.0,-1.848,1.0,0.348,0.00451,0.0,0.122,0.705,170.071,109397.0,4.0
0.633,0.4,6.0,-10.561,0.0,0.0939,0.046,0.0,0.26,0.511,134.918,156444.0,4.0
0.5579999999999999,0.851,10.0,-3.196,0.0,0.0383,0.0514,0.000103,0.0854,0.544,186.013,92902.0,3.0
0.596,0.268,6.0,-16.19,1.0,0.108,0.0661,4.47e-05,0.0792,0.0975,149.668,104043.0,4.0
0.564,0.93,2.0,-0.025,1.0,0.411,0.00579,0.0,0.125,0.195,119.624,122462.0,4.0
0.912,0.7170000000000001,8.0,-6.8020000000000005,1.0,0.187,0.0257,0.0,0.61,0.509,199.886,153652.0,4.0
0.7020000000000001,0.996,0.0,-3.071,0.0,0.311,0.192,0.00182,0.125,0.106,138.066,94173.0,4.0
0.8079999999999999,0.7040000000000001,1.0,-7.301,1.0,0.283,0.0575,0.0,0.115,0.775,175.071,131657.0,4.0
0.407,0.98,11.0,-0.069,1.0,0.358,0.0383,1.13e-06,0.6409999999999999,0.476,145.10399999999998,204000.0,4.0
0.73,0.836,4.0,-3.736,1.0,0.223,0.0724,0.0,0.389,0.348,130.025,176901.0,4.0
0.54,0.841,5.0,-3.5610000000000004,1.0,0.2189999999999999,0.0848,2.88e-06,0.628,0.374,199.86,151536.0,4.0
0.557,0.828,10.0,-3.317,1.0,0.0978,0.0196,0.321,0.1369999999999999,0.278,119.919,153018.0,4.0
0.8190000000000001,0.747,9.0,-7.439,1.0,0.0587,0.00326,0.0017,0.0847,0.372,134.999,135326.0,4.0
0.427,0.918,1.0,-6.151,1.0,0.341,0.0124,0.0,0.3339999999999999,0.522,179.815,105091.0,4.0
0.7929999999999999,0.87,4.0,-6.707999999999999,1.0,0.183,0.0696,0.0,0.0947,0.389,176.98,132962.0,4.0
0.7340000000000001,0.645,9.0,-8.107000000000001,1.0,0.128,0.13,0.0,0.913,0.2789999999999999,162.0,130589.0,4.0
0.547,0.375,6.0,-10.093,1.0,0.0304,0.146,0.0,0.58,0.4589999999999999,173.88,134210.0,4.0
0.679,0.967,4.0,-2.193,1.0,0.282,0.124,0.0,0.111,0.51,155.976,126317.0,4.0
0.249,0.99,0.0,-3.779,1.0,0.149,2.44e-05,0.0302,0.0766,0.13,145.332,52963.0,4.0
0.47,0.942,4.0,-5.092,0.0,0.34,0.0862,0.0,0.377,0.476,179.908,212832.0,4.0
0.497,0.7829999999999999,1.0,-9.015,1.0,0.146,5.2900000000000005e-05,3.63e-06,0.4529999999999999,0.672,178.05200000000002,97733.0,4.0
0.743,0.804,1.0,-8.427,1.0,0.276,0.0463,0.0,0.0866,0.492,160.094,88529.0,4.0
0.564,0.591,4.0,-7.277,0.0,0.239,0.266,0.00329,0.0999,0.0768,139.82,264243.0,4.0
0.506,0.991,1.0,-0.083,1.0,0.415,0.000673,0.075,0.325,0.56,140.056,91764.0,4.0
0.618,0.8059999999999999,10.0,-7.482,1.0,0.4479999999999999,0.000833,0.0,0.33,0.174,159.966,132000.0,4.0
0.652,0.88,2.0,-8.177,1.0,0.11,0.00881,4.62e-06,0.3929999999999999,0.447,120.045,168040.0,4.0
0.428,0.976,1.0,0.174,1.0,0.486,0.0927,0.0,0.434,0.0933,194.71,258508.0,4.0
0.155,0.679,1.0,-8.105,1.0,0.0364,2.14e-06,5.38e-06,0.259,0.3939999999999999,143.39600000000002,70942.0,4.0
0.64,0.957,8.0,-2.336,1.0,0.0741,0.0431,0.0,0.0789,0.6920000000000001,134.99200000000002,178013.0,4.0
0.5579999999999999,0.42,4.0,-10.146,1.0,0.0312,0.851,0.895,0.111,0.18,158.944,280818.0,4.0
0.494,0.64,5.0,-9.34,1.0,0.3429999999999999,0.192,0.356,0.0776,0.539,170.822,181551.0,5.0
0.8,0.591,6.0,-8.808,1.0,0.271,0.111,0.0,0.429,0.747,117.003,210387.0,4.0
0.924,0.55,2.0,-6.402,1.0,0.252,0.00213,4.34e-05,0.1009999999999999,0.298,139.99200000000002,185391.0,4.0
0.64,0.647,2.0,-8.276,1.0,0.0573,0.0138,0.000122,0.332,0.16,135.124,104777.0,4.0
0.878,0.6579999999999999,5.0,-3.2910000000000004,0.0,0.496,0.0136,1.28e-05,0.105,0.595,160.003,66038.0,4.0
0.8009999999999999,0.835,0.0,-3.809,1.0,0.0454,0.0811,0.324,0.0926,0.968,144.912,118034.0,4.0
0.728,0.784,10.0,-6.496,0.0,0.0622,0.019,0.00168,0.27,0.421,195.986,104124.0,4.0
0.765,0.797,7.0,-4.262,1.0,0.1669999999999999,0.0368,0.0,0.175,0.335,139.991,109693.0,4.0
0.7829999999999999,0.7609999999999999,1.0,-3.064,1.0,0.0922,0.103,8.17e-06,0.0635,0.473,188.032,245106.0,4.0
0.956,0.5,1.0,-7.159,1.0,0.166,0.00763,1.16e-06,0.125,0.3,129.006,104255.0,4.0
0.607,0.99,8.0,-3.184,1.0,0.3979999999999999,0.163,0.0,0.152,0.657,120.037,176091.0,4.0
0.713,0.29,7.0,-16.365,1.0,0.0647,0.6859999999999999,0.807,0.318,0.121,124.941,139440.0,4.0
0.82,0.5870000000000001,0.0,-4.807,1.0,0.223,0.0773,1.15e-05,0.565,0.0904,201.874,81006.0,4.0
0.649,0.958,2.0,-3.128,1.0,0.271,0.0781,5.6e-06,0.1969999999999999,0.655,169.972,185704.0,4.0
0.626,0.599,1.0,-4.695,0.0,0.0628,0.104,0.0,0.114,0.302,160.063,111013.0,4.0
0.7,0.998,10.0,-4.998,0.0,0.355,0.19,0.0,0.0695,0.763,165.08,116364.0,4.0
0.624,0.6759999999999999,7.0,-6.597,0.0,0.0496,0.00262,0.000283,0.14,0.445,143.08100000000002,151602.0,4.0
0.631,0.794,9.0,-2.122,1.0,0.414,0.301,0.0,0.192,0.584,130.122,225812.0,4.0
0.736,0.904,10.0,-1.036,0.0,0.0391,0.0417,0.00731,0.385,0.192,165.019,174545.0,4.0
0.59,0.597,8.0,-3.575,1.0,0.376,0.289,0.0,0.1169999999999999,0.241,120.105,128016.0,4.0
0.4029999999999999,0.696,10.0,-5.956,0.0,0.236,0.00114,0.265,0.0722,0.0696,179.998,272562.0,4.0
0.7959999999999999,0.6659999999999999,1.0,-5.285,1.0,0.0604,0.0143,2.22e-06,0.114,0.261,149.96200000000002,156238.0,4.0
0.8029999999999999,0.6970000000000001,2.0,-10.422,1.0,0.134,0.1969999999999999,0.000111,0.2019999999999999,0.552,199.988,250175.0,4.0
0.4039999999999999,0.809,7.0,-1.361,1.0,0.0545,0.0934,0.0,0.173,0.038,150.727,115890.0,4.0
0.6829999999999999,0.59,5.0,-5.12,0.0,0.161,0.00326,0.0,0.236,0.316,159.998,86021.0,4.0
0.69,0.8029999999999999,7.0,-9.084,0.0,0.0915,0.5770000000000001,6.49e-05,0.1169999999999999,0.204,161.489,178224.0,4.0
0.657,0.591,2.0,-11.161,1.0,0.4629999999999999,0.275,0.0,0.307,0.352,140.019,160731.0,4.0
0.738,0.868,11.0,-5.949,1.0,0.238,0.0001,0.0141,0.216,0.835,108.472,72072.0,4.0
0.7340000000000001,0.78,8.0,-6.062,0.0,0.236,0.0198,2.27e-05,0.0892,0.3289999999999999,109.959,192000.0,4.0
0.299,0.944,1.0,-6.598,1.0,0.147,0.254,2.49e-05,0.395,0.141,150.007,98601.0,3.0
0.77,0.609,9.0,-6.38,1.0,0.372,0.00624,0.000121,0.128,0.293,140.15,93727.0,4.0
0.608,0.579,1.0,-8.316,0.0,0.111,0.0489,0.0,0.296,0.264,129.94299999999998,160078.0,4.0
0.664,0.742,1.0,-9.172,1.0,0.363,0.00149,0.000109,0.162,0.517,145.063,212944.0,4.0
0.889,0.802,7.0,-5.247999999999999,1.0,0.221,0.0147,0.5670000000000001,0.0626,0.545,150.056,141505.0,4.0
0.616,0.465,0.0,-9.338,1.0,0.031,0.0979,0.0032,0.0878,0.046,212.14,215500.0,4.0
0.442,0.917,11.0,-3.592,1.0,0.216,0.331,7.209999999999999e-05,0.688,0.6859999999999999,145.106,83122.0,4.0
0.497,0.889,1.0,-3.489,1.0,0.181,0.291,0.0,0.66,0.231,186.478,139406.0,3.0
0.758,0.804,9.0,-5.683,1.0,0.256,0.317,0.000279,0.267,0.434,125.064,150135.0,4.0
0.34,0.812,1.0,-6.855,1.0,0.4579999999999999,0.0252,0.0,0.111,0.37,145.025,145655.0,4.0
0.258,0.5870000000000001,0.0,-9.801,1.0,0.0828,0.242,0.5489999999999999,0.0665,0.0573,210.054,201155.0,4.0
0.6679999999999999,0.857,11.0,-2.762,0.0,0.321,0.0139,0.0,0.598,0.447,160.135,148143.0,4.0
0.852,0.595,8.0,-5.476,0.0,0.5760000000000001,0.145,0.0,0.0969999999999999,0.7659999999999999,140.25799999999998,123051.0,4.0
0.6809999999999999,0.718,7.0,-8.502,1.0,0.0504,0.0618,0.000576,0.253,0.118,155.02100000000002,173515.0,4.0
0.473,0.944,1.0,-5.386,1.0,0.0939,0.0233,0.00196,0.563,0.348,157.032,110757.0,4.0
0.556,0.883,0.0,-1.879,1.0,0.389,0.175,0.0,0.631,0.6990000000000001,128.622,134543.0,4.0
0.528,0.96,4.0,-2.596,0.0,0.305,0.275,0.0,0.157,0.253,210.144,88002.0,4.0
0.318,0.3389999999999999,1.0,-12.609000000000002,1.0,0.0594,0.906,0.8690000000000001,0.0861,0.0398,130.588,153678.0,5.0
0.71,0.525,7.0,-7.23,1.0,0.0432,0.0497,0.00114,0.123,0.171,124.002,172478.0,4.0
0.539,0.594,1.0,-7.186,1.0,0.0443,0.00818,0.0,0.882,0.31,109.993,173455.0,4.0
0.695,0.55,1.0,-9.939,1.0,0.281,0.134,1.11e-05,0.311,0.37,149.97299999999998,172019.0,4.0
0.619,0.899,4.0,-3.914,0.0,0.397,0.0689,0.0,0.106,0.507,150.186,154617.0,4.0
0.677,0.962,7.0,-0.8140000000000001,1.0,0.284,0.11,0.325,0.496,0.509,190.05,143000.0,4.0
0.6459999999999999,0.6859999999999999,8.0,-7.329,1.0,0.204,0.0024,0.000965,0.113,0.125,132.064,160007.0,4.0
0.551,0.573,5.0,-4.1530000000000005,1.0,0.372,0.316,2.49e-06,0.107,0.209,169.46400000000003,122331.0,3.0
0.1689999999999999,0.613,3.0,-6.367000000000001,0.0,0.0398,0.6629999999999999,0.0184,0.397,0.0559999999999999,193.404,141044.0,5.0
0.727,0.846,8.0,-3.555,1.0,0.1939999999999999,0.0245,0.0,0.143,0.529,131.984,145568.0,4.0
0.675,0.861,0.0,-4.265,1.0,0.0655,0.000685,0.000398,0.119,0.212,159.987,121495.0,4.0
0.528,0.617,8.0,-6.122999999999999,1.0,0.0657,0.2019999999999999,0.153,0.146,0.0356,119.047,199664.0,4.0
0.684,0.884,9.0,-6.908,1.0,0.35,0.00524,0.0,0.17,0.556,136.168,199928.0,4.0
0.7959999999999999,0.674,2.0,-6.395,1.0,0.168,0.0186,1.12e-05,0.0776,0.359,160.029,192750.0,4.0
0.884,0.731,8.0,-7.818,1.0,0.0927,0.252,0.0,0.108,0.312,126.039,158267.0,1.0
0.725,0.902,10.0,-5.149,0.0,0.184,0.28,1.26e-05,0.153,0.7759999999999999,176.956,130847.0,4.0
0.409,0.8240000000000001,4.0,-3.994,0.0,0.309,0.0125,0.000103,0.411,0.24,147.131,146733.0,1.0
0.7090000000000001,0.478,8.0,-8.788,1.0,0.0565,0.166,0.0,0.107,0.162,111.03,138577.0,4.0
0.611,0.5539999999999999,6.0,-6.39,1.0,0.193,0.145,0.00115,0.171,0.0772,193.12,73462.0,4.0
0.362,0.299,6.0,-12.308,1.0,0.1969999999999999,0.298,0.000151,0.109,0.3229999999999999,184.114,160218.0,3.0
0.908,0.809,1.0,-6.121,1.0,0.183,0.0222,0.000236,0.0726,0.201,129.982,193846.0,4.0
0.845,0.812,5.0,-6.016,1.0,0.139,0.0418,0.0,0.0943,0.472,140.009,123481.0,4.0
0.419,0.912,10.0,-6.101,0.0,0.245,1.84e-05,0.45,0.575,0.176,178.884,214214.0,4.0
0.8240000000000001,0.735,0.0,-3.235,1.0,0.102,0.0265,0.0,0.1169999999999999,0.347,121.928,218403.0,4.0
0.546,0.6709999999999999,2.0,-4.413,1.0,0.4539999999999999,0.0266,0.00256,0.146,0.336,183.928,99171.0,5.0
0.481,0.857,5.0,-2.0340000000000003,1.0,0.0409,0.00011,2.75e-05,0.154,0.186,155.998,128000.0,4.0
0.593,0.764,8.0,-5.905,1.0,0.2739999999999999,0.0693,0.0,0.134,0.377,150.16,256253.0,4.0
0.4579999999999999,0.726,10.0,-8.476,0.0,0.0694,1.18e-05,0.898,0.18,0.461,149.84,63716.0,4.0
0.3929999999999999,0.87,0.0,-3.405,1.0,0.301,0.405,0.0,0.311,0.299,139.39,140269.0,4.0
0.8109999999999999,0.144,0.0,-11.87,1.0,0.16,0.237,0.778,0.111,0.319,124.012,154839.0,4.0
0.8,0.696,6.0,-5.354,0.0,0.3929999999999999,0.0818,0.0,0.121,0.628,159.953,137770.0,4.0
0.633,0.85,5.0,-9.477,0.0,0.444,0.00193,0.0,0.356,0.356,140.111,155740.0,4.0
0.652,0.883,6.0,-2.591,0.0,0.176,0.00634,0.0,0.315,0.0611,137.908,108147.0,4.0
0.372,0.534,1.0,-10.626,1.0,0.172,0.599,4.55e-06,0.0819999999999999,0.3,161.57,121856.0,3.0
0.831,0.87,0.0,-3.084,1.0,0.155,0.0169,0.000588,0.106,0.782,139.97,106341.0,4.0
0.515,0.856,7.0,-3.836,1.0,0.0601,0.0155,0.0114,0.198,0.161,125.969,210704.0,4.0
0.8140000000000001,0.74,10.0,-5.438,0.0,0.0947,0.11,2.28e-05,0.12,0.191,120.098,183937.0,4.0
0.904,0.85,11.0,-5.112,1.0,0.192,0.281,0.00226,0.111,0.6609999999999999,149.941,115200.0,4.0
0.799,0.5479999999999999,1.0,-7.241,1.0,0.154,0.0605,0.000308,0.58,0.376,139.922,167877.0,4.0
0.632,0.913,1.0,-3.671,1.0,0.3389999999999999,0.0234,0.0,0.476,0.787,150.065,103246.0,4.0
0.585,0.895,11.0,-3.663,0.0,0.136,0.0505,0.0042299999999999,0.32,0.181,119.904,193567.0,4.0
0.805,0.604,11.0,-4.466,0.0,0.106,0.501,0.0,0.115,0.391,159.923,169295.0,4.0
0.8540000000000001,0.879,0.0,-3.748,1.0,0.135,0.121,6.62e-06,0.0859,0.3829999999999999,136.018,130588.0,4.0
0.615,0.88,9.0,-6.7170000000000005,1.0,0.207,0.000482,0.0,0.31,0.486,134.963,135111.0,4.0
0.774,0.452,1.0,-8.009,1.0,0.2739999999999999,0.0719,0.0,0.262,0.346,149.922,104255.0,4.0
0.6970000000000001,0.959,5.0,-1.329,1.0,0.0841,0.0503,0.0,0.176,0.2789999999999999,130.002,136719.0,4.0
0.843,0.37,1.0,-8.58,1.0,0.428,0.0818,1.4300000000000002e-05,0.124,0.0729,165.111,175353.0,4.0
0.899,0.716,11.0,-6.5920000000000005,0.0,0.3429999999999999,0.182,0.0,0.191,0.657,140.03799999999998,164624.0,4.0
0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059,126346.0,4.0
0.6940000000000001,0.723,1.0,-6.894,1.0,0.0534,0.00271,0.7709999999999999,0.0969,0.0981,119.963,143160.0,4.0
0.621,0.889,6.0,-8.912,0.0,0.7240000000000001,0.0848,0.0,0.124,0.5329999999999999,173.02200000000002,124000.0,4.0
0.4589999999999999,0.984,4.0,-1.538,0.0,0.488,0.0043799999999999,2.57e-05,0.367,0.4579999999999999,151.116,133799.0,4.0
0.59,0.853,1.0,-6.03,0.0,0.541,0.0538,0.0,0.354,0.401,141.995,138000.0,4.0
0.517,0.675,10.0,-7.676,0.0,0.0477,0.000813,5.18e-05,0.1119999999999999,0.469,133.96200000000002,175333.0,4.0
0.797,0.516,1.0,-6.2860000000000005,1.0,0.0831,0.0053799999999999,0.431,0.0728,0.0477,109.997,169320.0,4.0
0.61,0.687,10.0,-7.595,0.0,0.0313,0.000206,8.93e-05,0.104,0.574,140.041,164953.0,4.0
0.625,0.654,1.0,-4.888999999999999,1.0,0.225,0.648,0.0,0.606,0.489,169.858,93231.0,4.0
0.872,0.61,2.0,-9.508,1.0,0.0844,0.0391,0.0,0.105,0.419,124.049,124839.0,4.0
0.492,0.6409999999999999,4.0,-8.145,1.0,0.2239999999999999,0.286,0.0,0.0673,0.23,205.782,350676.0,4.0
0.38,0.846,5.0,-2.087,1.0,0.348,0.0033299999999999,0.0030399999999999,0.6890000000000001,0.387,158.19299999999998,55653.0,4.0
0.407,0.989,1.0,-0.129,1.0,0.395,0.00237,0.0384,0.0904,0.4039999999999999,155.388,135849.0,4.0
0.425,0.508,8.0,-10.01,1.0,0.13,0.0639,0.181,0.244,0.0679,130.83700000000002,142232.0,4.0
0.805,0.856,1.0,-8.676,1.0,0.606,0.1969999999999999,0.0,0.519,0.653,107.122,91951.0,4.0
0.953,0.8740000000000001,8.0,-6.045,1.0,0.298,0.0657,0.0,0.143,0.93,200.1,168000.0,4.0
0.5710000000000001,0.7340000000000001,5.0,-8.546,1.0,0.631,0.00131,0.0,0.268,0.3979999999999999,111.978,268154.0,4.0
